"","Xloc","Yloc","Landuse","Rock"
"2035",2.4,2.65,"Pasture","Kimmeridgian"
"2036",2.4,2.7,"Pasture","Kimmeridgian"
"2037",2.4,2.75,"Pasture","Kimmeridgian"
"2038",2.4,2.8,"Pasture","Kimmeridgian"
"2039",2.4,2.85,"Pasture","Kimmeridgian"
"2040",2.4,2.9,"Meadow","Kimmeridgian"
"2041",2.4,2.95,"Meadow","Kimmeridgian"
"2042",2.4,3,"Meadow","Sequanian"
"2043",2.4,3.05,"Meadow","Sequanian"
"2044",2.4,3.1,"Meadow","Sequanian"
"2045",2.4,3.15,"Meadow","Sequanian"
"2046",2.4,3.2,"Meadow","Sequanian"
"2047",2.4,3.25,"Meadow","Sequanian"
"2048",2.4,3.3,"Meadow","Sequanian"
"2049",2.4,3.35,"Meadow","Sequanian"
"2050",2.4,3.4,"Meadow","Quaternary"
"2051",2.4,3.45,"Meadow","Quaternary"
"2052",2.4,3.5,"Tillage","Quaternary"
"2053",2.4,3.55,"Tillage","Quaternary"
"2054",2.4,3.6,"Meadow","Argovian"
"2055",2.4,3.65,"Meadow","Argovian"
"2056",2.4,3.7,"Meadow","Argovian"
"2057",2.4,3.75,"Meadow","Argovian"
"2058",2.4,3.8,"Meadow","Argovian"
"2059",2.4,3.85,"Meadow","Argovian"
"2060",2.4,3.9,"Meadow","Argovian"
"2061",2.4,3.95,"Meadow","Argovian"
"2062",2.4,4,"Meadow","Argovian"
"2063",2.4,4.05,"Meadow","Argovian"
"2064",2.4,4.1,"Meadow","Argovian"
"2065",2.4,4.15,"Meadow","Argovian"
"2066",2.4,4.2,"Meadow","Argovian"
"2067",2.45,0.45,"Forest","Portlandian"
"2068",2.45,0.5,"Forest","Portlandian"
"2069",2.45,0.55,"Forest","Portlandian"
"2070",2.45,0.6,"Forest","Sequanian"
"2071",2.45,0.65,"Forest","Sequanian"
"2072",2.45,0.7,"Forest","Sequanian"
"2073",2.45,0.75,"Meadow","Sequanian"
"2074",2.45,0.8,"Meadow","Sequanian"
"2075",2.45,0.85,"Meadow","Argovian"
"2076",2.45,0.9,"Meadow","Argovian"
"2077",2.45,0.95,"Meadow","Argovian"
"2078",2.45,1,"Meadow","Argovian"
"2079",2.45,1.05,"Meadow","Argovian"
"2080",2.45,1.1,"Meadow","Argovian"
"2081",2.45,1.15,"Meadow","Argovian"
"2082",2.45,1.2,"Forest","Argovian"
"2083",2.45,1.25,"Meadow","Argovian"
"2084",2.45,1.3,"Meadow","Argovian"
"2085",2.45,1.35,"Meadow","Quaternary"
"2086",2.45,1.4,"Meadow","Quaternary"
"2087",2.45,1.45,"Tillage","Argovian"
"2088",2.45,1.5,"Tillage","Argovian"
"2089",2.45,1.55,"Tillage","Argovian"
"2090",2.45,1.6,"Meadow","Sequanian"
"2091",2.45,1.65,"Meadow","Sequanian"
"2092",2.45,1.7,"Pasture","Sequanian"
"2093",2.45,1.75,"Pasture","Sequanian"
"2094",2.45,1.8,"Pasture","Kimmeridgian"
"2095",2.45,1.85,"Pasture","Kimmeridgian"
"2096",2.45,1.9,"Pasture","Kimmeridgian"
"2097",2.45,1.95,"Meadow","Kimmeridgian"
"2098",2.45,2,"Meadow","Kimmeridgian"
"2099",2.45,2.05,"Meadow","Kimmeridgian"
"2100",2.45,2.1,"Meadow","Kimmeridgian"
"2101",2.45,2.15,"Meadow","Quaternary"
"2102",2.45,2.2,"Meadow","Quaternary"
"2103",2.45,2.25,"Meadow","Quaternary"
"2104",2.45,2.3,"Meadow","Quaternary"
"2105",2.45,2.35,"Meadow","Quaternary"
"2106",2.45,2.4,"Meadow","Quaternary"
"2107",2.45,2.45,"Meadow","Quaternary"
"2108",2.45,2.5,"Meadow","Quaternary"
"2109",2.45,2.55,"Meadow","Quaternary"
"2110",2.45,2.6,"Pasture","Kimmeridgian"
"2111",2.45,2.65,"Pasture","Kimmeridgian"
"2112",2.45,2.7,"Pasture","Kimmeridgian"
"2113",2.45,2.75,"Pasture","Kimmeridgian"
"2114",2.45,2.8,"Pasture","Kimmeridgian"
"2115",2.45,2.85,"Pasture","Kimmeridgian"
"2116",2.45,2.9,"Meadow","Kimmeridgian"
"2117",2.45,2.95,"Meadow","Kimmeridgian"
"2118",2.45,3,"Meadow","Kimmeridgian"
"2119",2.45,3.05,"Meadow","Kimmeridgian"
"2120",2.45,3.1,"Meadow","Sequanian"
"2121",2.45,3.15,"Meadow","Sequanian"
"2122",2.45,3.2,"Meadow","Sequanian"
"2123",2.45,3.25,"Meadow","Sequanian"
"2124",2.45,3.3,"Meadow","Sequanian"
"2125",2.45,3.35,"Meadow","Sequanian"
"2126",2.45,3.4,"Meadow","Sequanian"
"2127",2.45,3.45,"Meadow","Sequanian"
"2128",2.45,3.5,"Tillage","Quaternary"
"2129",2.45,3.55,"Meadow","Quaternary"
"2130",2.45,3.6,"Meadow","Quaternary"
"2131",2.45,3.65,"Meadow","Argovian"
"2132",2.45,3.7,"Meadow","Argovian"
"2133",2.45,3.75,"Meadow","Argovian"
"2134",2.45,3.8,"Meadow","Argovian"
"2135",2.45,3.85,"Meadow","Argovian"
"2136",2.45,3.9,"Meadow","Argovian"
"2137",2.45,3.95,"Meadow","Argovian"
"2138",2.45,4,"Meadow","Argovian"
"2139",2.45,4.05,"Meadow","Argovian"
"2140",2.45,4.1,"Meadow","Argovian"
"2141",2.45,4.15,"Meadow","Argovian"
"2142",2.45,4.2,"Meadow","Argovian"
"2143",2.5,0.5,"Forest","Portlandian"
"2144",2.5,0.55,"Forest","Portlandian"
"2145",2.5,0.6,"Forest","Sequanian"
"2146",2.5,0.65,"Forest","Sequanian"
"2147",2.5,0.7,"Meadow","Sequanian"
"2148",2.5,0.75,"Meadow","Sequanian"
"2149",2.5,0.8,"Meadow","Sequanian"
"2150",2.5,0.85,"Meadow","Sequanian"
"2151",2.5,0.9,"Meadow","Sequanian"
"2152",2.5,0.95,"Meadow","Sequanian"
"2153",2.5,1,"Meadow","Argovian"
"2154",2.5,1.05,"Meadow","Argovian"
"2155",2.5,1.1,"Meadow","Argovian"
"2156",2.5,1.15,"Meadow","Argovian"
"2157",2.5,1.2,"Forest","Argovian"
"2158",2.5,1.25,"Forest","Argovian"
"2159",2.5,1.3,"Tillage","Quaternary"
"2160",2.5,1.35,"Meadow","Argovian"
"2161",2.5,1.4,"Meadow","Argovian"
"2162",2.5,1.45,"Tillage","Argovian"
"2163",2.5,1.5,"Tillage","Argovian"
"2164",2.5,1.55,"Tillage","Argovian"
"2165",2.5,1.6,"Meadow","Sequanian"
"2166",2.5,1.65,"Meadow","Sequanian"
"2167",2.5,1.7,"Pasture","Sequanian"
"2168",2.5,1.75,"Pasture","Sequanian"
"2169",2.5,1.8,"Pasture","Kimmeridgian"
"2170",2.5,1.85,"Pasture","Kimmeridgian"
"2171",2.5,1.9,"Pasture","Kimmeridgian"
"2172",2.5,1.95,"Meadow","Kimmeridgian"
"2173",2.5,2,"Meadow","Kimmeridgian"
"2174",2.5,2.05,"Meadow","Kimmeridgian"
"2175",2.5,2.1,"Meadow","Kimmeridgian"
"2176",2.5,2.15,"Meadow","Quaternary"
"2177",2.5,2.2,"Meadow","Quaternary"
"2178",2.5,2.25,"Meadow","Quaternary"
"2179",2.5,2.3,"Pasture","Kimmeridgian"
"2180",2.5,2.35,"Pasture","Kimmeridgian"
"2181",2.5,2.4,"Meadow","Kimmeridgian"
"2182",2.5,2.45,"Meadow","Quaternary"
"2183",2.5,2.5,"Meadow","Quaternary"
"2184",2.5,2.55,"Meadow","Quaternary"
"2185",2.5,2.6,"Meadow","Kimmeridgian"
"2186",2.5,2.65,"Pasture","Kimmeridgian"
"2187",2.5,2.7,"Pasture","Kimmeridgian"
"2188",2.5,2.75,"Pasture","Kimmeridgian"
"2189",2.5,2.8,"Pasture","Kimmeridgian"
"2190",2.5,2.85,"Pasture","Kimmeridgian"
"2191",2.5,2.9,"Meadow","Quaternary"
"2192",2.5,2.95,"Meadow","Quaternary"
"2193",2.5,3,"Meadow","Kimmeridgian"
"2194",2.5,3.05,"Meadow","Kimmeridgian"
"2195",2.5,3.1,"Meadow","Sequanian"
"2196",2.5,3.15,"Meadow","Sequanian"
"2197",2.5,3.2,"Meadow","Sequanian"
"2198",2.5,3.25,"Meadow","Sequanian"
"2199",2.5,3.3,"Meadow","Sequanian"
"2200",2.5,3.35,"Meadow","Sequanian"
"2201",2.5,3.4,"Meadow","Sequanian"
"2202",2.5,3.45,"Meadow","Sequanian"
"2203",2.5,3.5,"Meadow","Quaternary"
"2204",2.5,3.55,"Meadow","Quaternary"
"2205",2.5,3.6,"Meadow","Quaternary"
"2206",2.5,3.65,"Meadow","Argovian"
"2207",2.5,3.7,"Meadow","Argovian"
"2208",2.5,3.75,"Meadow","Argovian"
"2209",2.5,3.8,"Meadow","Argovian"
"2210",2.5,3.85,"Meadow","Argovian"
"2211",2.5,3.9,"Meadow","Argovian"
"2212",2.5,3.95,"Meadow","Argovian"
"2213",2.5,4,"Meadow","Argovian"
"2214",2.5,4.05,"Meadow","Argovian"
"2215",2.5,4.1,"Meadow","Argovian"
"2216",2.5,4.15,"Meadow","Argovian"
"2217",2.5,4.2,"Meadow","Argovian"
"2218",2.55,0.5,"Forest","Portlandian"
"2219",2.55,0.55,"Forest","Portlandian"
"2220",2.55,0.6,"Forest","Kimmeridgian"
"2221",2.55,0.65,"Forest","Kimmeridgian"
"2222",2.55,0.7,"Meadow","Sequanian"
"2223",2.55,0.75,"Meadow","Sequanian"
"2224",2.55,0.8,"Meadow","Sequanian"
"2225",2.55,0.85,"Meadow","Sequanian"
"2226",2.55,0.9,"Meadow","Sequanian"
"2227",2.55,0.95,"Meadow","Argovian"
"2228",2.55,1,"Meadow","Argovian"
"2229",2.55,1.05,"Meadow","Argovian"
"2230",2.55,1.1,"Forest","Argovian"
"2231",2.55,1.15,"Forest","Argovian"
"2232",2.55,1.2,"Forest","Quaternary"
"2233",2.55,1.25,"Forest","Quaternary"
"2234",2.55,1.3,"Pasture","Argovian"
"2235",2.55,1.35,"Pasture","Argovian"
"2236",2.55,1.4,"Pasture","Argovian"
"2237",2.55,1.45,"Pasture","Argovian"
"2238",2.55,1.5,"Pasture","Argovian"
"2239",2.55,1.55,"Pasture","Argovian"
"2240",2.55,1.6,"Meadow","Sequanian"
"2241",2.55,1.65,"Meadow","Sequanian"
"2242",2.55,1.7,"Pasture","Sequanian"
"2243",2.55,1.75,"Pasture","Sequanian"
"2244",2.55,1.8,"Pasture","Kimmeridgian"
"2245",2.55,1.85,"Pasture","Kimmeridgian"
"2246",2.55,1.9,"Pasture","Kimmeridgian"
"2247",2.55,1.95,"Meadow","Kimmeridgian"
"2248",2.55,2,"Meadow","Kimmeridgian"
"2249",2.55,2.05,"Meadow","Kimmeridgian"
"2250",2.55,2.1,"Meadow","Kimmeridgian"
"2251",2.55,2.15,"Meadow","Quaternary"
"2252",2.55,2.2,"Meadow","Quaternary"
"2253",2.55,2.25,"Meadow","Quaternary"
"2254",2.55,2.3,"Pasture","Kimmeridgian"
"2255",2.55,2.35,"Pasture","Kimmeridgian"
"2256",2.55,2.4,"Meadow","Kimmeridgian"
"2257",2.55,2.45,"Meadow","Quaternary"
"2258",2.55,2.5,"Meadow","Quaternary"
"2259",2.55,2.55,"Meadow","Quaternary"
"2260",2.55,2.6,"Meadow","Kimmeridgian"
"2261",2.55,2.65,"Pasture","Kimmeridgian"
"2262",2.55,2.7,"Pasture","Kimmeridgian"
"2263",2.55,2.75,"Pasture","Kimmeridgian"
"2264",2.55,2.8,"Pasture","Kimmeridgian"
"2265",2.55,2.85,"Pasture","Kimmeridgian"
"2266",2.55,2.9,"Meadow","Kimmeridgian"
"2267",2.55,2.95,"Meadow","Kimmeridgian"
"2268",2.55,3,"Pasture","Quaternary"
"2269",2.55,3.05,"Pasture","Quaternary"
"2270",2.55,3.1,"Meadow","Sequanian"
"2271",2.55,3.15,"Meadow","Sequanian"
"2272",2.55,3.2,"Meadow","Sequanian"
"2273",2.55,3.25,"Meadow","Sequanian"
"2274",2.55,3.3,"Meadow","Sequanian"
"2275",2.55,3.35,"Meadow","Sequanian"
"2276",2.55,3.4,"Meadow","Sequanian"
"2277",2.55,3.45,"Meadow","Sequanian"
"2278",2.55,3.5,"Meadow","Quaternary"
"2279",2.55,3.55,"Meadow","Quaternary"
"2280",2.55,3.6,"Meadow","Quaternary"
"2281",2.55,3.65,"Meadow","Quaternary"
"2282",2.55,3.7,"Meadow","Quaternary"
"2283",2.55,3.75,"Meadow","Quaternary"
"2284",2.55,3.8,"Meadow","Argovian"
"2285",2.55,3.85,"Meadow","Argovian"
"2286",2.55,3.9,"Meadow","Argovian"
"2287",2.55,3.95,"Meadow","Argovian"
"2288",2.55,4,"Meadow","Argovian"
"2289",2.55,4.05,"Meadow","Argovian"
"2290",2.55,4.1,"Meadow","Argovian"
"2291",2.55,4.15,"Meadow","Argovian"
"2292",2.55,4.2,"Meadow","Argovian"
"2293",2.6,0.5,"Forest","Portlandian"
"2294",2.6,0.55,"Forest","Portlandian"
"2295",2.6,0.6,"Forest","Kimmeridgian"
"2296",2.6,0.65,"Forest","Kimmeridgian"
"2297",2.6,0.7,"Meadow","Sequanian"
"2298",2.6,0.75,"Meadow","Sequanian"
"2299",2.6,0.8,"Meadow","Sequanian"
"2300",2.6,0.85,"Meadow","Sequanian"
"2301",2.6,0.9,"Meadow","Sequanian"
"2302",2.6,0.95,"Meadow","Argovian"
"2303",2.6,1,"Meadow","Argovian"
"2304",2.6,1.05,"Meadow","Argovian"
"2305",2.6,1.1,"Forest","Argovian"
"2306",2.6,1.15,"Forest","Argovian"
"2307",2.6,1.2,"Forest","Quaternary"
"2308",2.6,1.25,"Forest","Quaternary"
"2309",2.6,1.3,"Pasture","Argovian"
"2310",2.6,1.35,"Pasture","Argovian"
"2311",2.6,1.4,"Pasture","Argovian"
"2312",2.6,1.45,"Pasture","Argovian"
"2313",2.6,1.5,"Pasture","Argovian"
"2314",2.6,1.55,"Pasture","Argovian"
"2315",2.6,1.6,"Forest","Sequanian"
"2316",2.6,1.65,"Forest","Sequanian"
"2317",2.6,1.7,"Forest","Sequanian"
"2318",2.6,1.75,"Forest","Sequanian"
"2319",2.6,1.8,"Forest","Sequanian"
"2320",2.6,1.85,"Pasture","Kimmeridgian"
"2321",2.6,1.9,"Pasture","Kimmeridgian"
"2322",2.6,1.95,"Meadow","Kimmeridgian"
"2323",2.6,2,"Meadow","Kimmeridgian"
"2324",2.6,2.05,"Meadow","Kimmeridgian"
"2325",2.6,2.1,"Meadow","Kimmeridgian"
"2326",2.6,2.15,"Meadow","Kimmeridgian"
"2327",2.6,2.2,"Meadow","Kimmeridgian"
"2328",2.6,2.25,"Meadow","Kimmeridgian"
"2329",2.6,2.3,"Pasture","Kimmeridgian"
"2330",2.6,2.35,"Pasture","Kimmeridgian"
"2331",2.6,2.4,"Pasture","Sequanian"
"2332",2.6,2.45,"Pasture","Sequanian"
"2333",2.6,2.5,"Meadow","Kimmeridgian"
"2334",2.6,2.55,"Meadow","Kimmeridgian"
"2335",2.6,2.6,"Meadow","Portlandian"
"2336",2.6,2.65,"Meadow","Kimmeridgian"
"2337",2.6,2.7,"Meadow","Kimmeridgian"
"2338",2.6,2.75,"Meadow","Kimmeridgian"
"2339",2.6,2.8,"Pasture","Kimmeridgian"
"2340",2.6,2.85,"Pasture","Kimmeridgian"
"2341",2.6,2.9,"Meadow","Kimmeridgian"
"2342",2.6,2.95,"Meadow","Kimmeridgian"
"2343",2.6,3,"Pasture","Quaternary"
"2344",2.6,3.05,"Pasture","Quaternary"
"2345",2.6,3.1,"Forest","Sequanian"
"2346",2.6,3.15,"Forest","Sequanian"
"2347",2.6,3.2,"Forest","Sequanian"
"2348",2.6,3.25,"Forest","Sequanian"
"2349",2.6,3.3,"Meadow","Sequanian"
"2350",2.6,3.35,"Meadow","Sequanian"
"2351",2.6,3.4,"Meadow","Sequanian"
"2352",2.6,3.45,"Meadow","Sequanian"
"2353",2.6,3.5,"Meadow","Quaternary"
"2354",2.6,3.55,"Meadow","Quaternary"
"2355",2.6,3.6,"Meadow","Quaternary"
"2356",2.6,3.65,"Meadow","Quaternary"
"2357",2.6,3.7,"Meadow","Quaternary"
"2358",2.6,3.75,"Meadow","Quaternary"
"2359",2.6,3.8,"Meadow","Argovian"
"2360",2.6,3.85,"Meadow","Argovian"
"2361",2.6,3.9,"Meadow","Argovian"
"2362",2.6,3.95,"Meadow","Argovian"
"2363",2.6,4,"Pasture","Argovian"
"2364",2.6,4.05,"Meadow","Argovian"
"2365",2.6,4.1,"Meadow","Argovian"
"2366",2.6,4.15,"Meadow","Argovian"
"2367",2.6,4.2,"Meadow","Argovian"
"2368",2.65,0.55,"Forest","Kimmeridgian"
"2369",2.65,0.6,"Forest","Kimmeridgian"
"2370",2.65,0.65,"Forest","Kimmeridgian"
"2371",2.65,0.7,"Forest","Kimmeridgian"
"2372",2.65,0.75,"Forest","Kimmeridgian"
"2373",2.65,0.8,"Forest","Sequanian"
"2374",2.65,0.85,"Meadow","Sequanian"
"2375",2.65,0.9,"Meadow","Sequanian"
"2376",2.65,0.95,"Meadow","Sequanian"
"2377",2.65,1,"Meadow","Sequanian"
"2378",2.65,1.05,"Meadow","Sequanian"
"2379",2.65,1.1,"Forest","Argovian"
"2380",2.65,1.15,"Forest","Argovian"
"2381",2.65,1.2,"Forest","Quaternary"
"2382",2.65,1.25,"Forest","Quaternary"
"2383",2.65,1.3,"Pasture","Argovian"
"2384",2.65,1.35,"Pasture","Argovian"
"2385",2.65,1.4,"Pasture","Argovian"
"2386",2.65,1.45,"Forest","Sequanian"
"2387",2.65,1.5,"Forest","Sequanian"
"2388",2.65,1.55,"Forest","Sequanian"
"2389",2.65,1.6,"Pasture","Sequanian"
"2390",2.65,1.65,"Pasture","Sequanian"
"2391",2.65,1.7,"Forest","Sequanian"
"2392",2.65,1.75,"Forest","Sequanian"
"2393",2.65,1.8,"Forest","Sequanian"
"2394",2.65,1.85,"Forest","Kimmeridgian"
"2395",2.65,1.9,"Forest","Kimmeridgian"
"2396",2.65,1.95,"Forest","Kimmeridgian"
"2397",2.65,2,"Forest","Kimmeridgian"
"2398",2.65,2.05,"Forest","Kimmeridgian"
"2399",2.65,2.1,"Forest","Kimmeridgian"
"2400",2.65,2.15,"Forest","Kimmeridgian"
"2401",2.65,2.2,"Forest","Kimmeridgian"
"2402",2.65,2.25,"Forest","Kimmeridgian"
"2403",2.65,2.3,"Meadow","Kimmeridgian"
"2404",2.65,2.35,"Meadow","Kimmeridgian"
"2405",2.65,2.4,"Meadow","Kimmeridgian"
"2406",2.65,2.45,"Meadow","Sequanian"
"2407",2.65,2.5,"Meadow","Sequanian"
"2408",2.65,2.55,"Meadow","Sequanian"
"2409",2.65,2.6,"Meadow","Kimmeridgian"
"2410",2.65,2.65,"Meadow","Quaternary"
"2411",2.65,2.7,"Meadow","Quaternary"
"2412",2.65,2.75,"Meadow","Quaternary"
"2413",2.65,2.8,"Forest","Kimmeridgian"
"2414",2.65,2.85,"Forest","Kimmeridgian"
"2415",2.65,2.9,"Meadow","Kimmeridgian"
"2416",2.65,2.95,"Meadow","Kimmeridgian"
"2417",2.65,3,"Forest","Kimmeridgian"
"2418",2.65,3.05,"Forest","Kimmeridgian"
"2419",2.65,3.1,"Forest","Quaternary"
"2420",2.65,3.15,"Forest","Sequanian"
"2421",2.65,3.2,"Forest","Sequanian"
"2422",2.65,3.25,"Forest","Sequanian"
"2423",2.65,3.3,"Meadow","Sequanian"
"2424",2.65,3.35,"Meadow","Sequanian"
"2425",2.65,3.4,"Meadow","Sequanian"
"2426",2.65,3.45,"Meadow","Sequanian"
"2427",2.65,3.5,"Meadow","Quaternary"
"2428",2.65,3.55,"Meadow","Quaternary"
"2429",2.65,3.6,"Meadow","Quaternary"
"2430",2.65,3.65,"Meadow","Quaternary"
"2431",2.65,3.7,"Meadow","Quaternary"
"2432",2.65,3.75,"Meadow","Quaternary"
"2433",2.65,3.8,"Forest","Argovian"
"2434",2.65,3.85,"Forest","Argovian"
"2435",2.65,3.9,"Pasture","Argovian"
"2436",2.65,3.95,"Pasture","Argovian"
"2437",2.65,4,"Forest","Argovian"
"2438",2.65,4.05,"Forest","Argovian"
"2439",2.65,4.1,"Forest","Argovian"
"2440",2.65,4.15,"Forest","Argovian"
"2441",2.65,4.2,"Forest","Argovian"
"2442",2.65,4.25,"Forest","Argovian"
"2443",2.7,0.6,"Forest","Kimmeridgian"
"2444",2.7,0.65,"Forest","Kimmeridgian"
"2445",2.7,0.7,"Forest","Kimmeridgian"
"2446",2.7,0.75,"Forest","Kimmeridgian"
"2447",2.7,0.8,"Forest","Sequanian"
"2448",2.7,0.85,"Meadow","Sequanian"
"2449",2.7,0.9,"Meadow","Sequanian"
"2450",2.7,0.95,"Meadow","Sequanian"
"2451",2.7,1,"Meadow","Sequanian"
"2452",2.7,1.05,"Meadow","Sequanian"
"2453",2.7,1.1,"Forest","Argovian"
"2454",2.7,1.15,"Forest","Argovian"
"2455",2.7,1.2,"Forest","Quaternary"
"2456",2.7,1.25,"Forest","Quaternary"
"2457",2.7,1.3,"Pasture","Argovian"
"2458",2.7,1.35,"Pasture","Argovian"
"2459",2.7,1.4,"Pasture","Argovian"
"2460",2.7,1.45,"Forest","Sequanian"
"2461",2.7,1.5,"Forest","Sequanian"
"2462",2.7,1.55,"Forest","Sequanian"
"2463",2.7,1.6,"Pasture","Sequanian"
"2464",2.7,1.65,"Pasture","Sequanian"
"2465",2.7,1.7,"Forest","Sequanian"
"2466",2.7,1.75,"Forest","Sequanian"
"2467",2.7,1.8,"Forest","Sequanian"
"2468",2.7,1.85,"Forest","Kimmeridgian"
"2469",2.7,1.9,"Forest","Kimmeridgian"
"2470",2.7,1.95,"Forest","Kimmeridgian"
"2471",2.7,2,"Forest","Kimmeridgian"
"2472",2.7,2.05,"Forest","Kimmeridgian"
"2473",2.7,2.1,"Forest","Kimmeridgian"
"2474",2.7,2.15,"Forest","Kimmeridgian"
"2475",2.7,2.2,"Forest","Kimmeridgian"
"2476",2.7,2.25,"Forest","Kimmeridgian"
"2477",2.7,2.3,"Meadow","Kimmeridgian"
"2478",2.7,2.35,"Meadow","Kimmeridgian"
"2479",2.7,2.4,"Meadow","Kimmeridgian"
"2480",2.7,2.45,"Meadow","Sequanian"
"2481",2.7,2.5,"Meadow","Sequanian"
"2482",2.7,2.55,"Meadow","Sequanian"
"2483",2.7,2.6,"Meadow","Kimmeridgian"
"2484",2.7,2.65,"Meadow","Quaternary"
"2485",2.7,2.7,"Meadow","Quaternary"
"2486",2.7,2.75,"Meadow","Quaternary"
"2487",2.7,2.8,"Forest","Kimmeridgian"
"2488",2.7,2.85,"Forest","Kimmeridgian"
"2489",2.7,2.9,"Meadow","Kimmeridgian"
"2490",2.7,2.95,"Meadow","Kimmeridgian"
"2491",2.7,3,"Forest","Kimmeridgian"
"2492",2.7,3.05,"Forest","Kimmeridgian"
"2493",2.7,3.1,"Forest","Quaternary"
"2494",2.7,3.15,"Forest","Sequanian"
"2495",2.7,3.2,"Forest","Sequanian"
"2496",2.7,3.25,"Forest","Sequanian"
"2497",2.7,3.3,"Meadow","Sequanian"
"2498",2.7,3.35,"Meadow","Sequanian"
"2499",2.7,3.4,"Meadow","Sequanian"
"2500",2.7,3.45,"Meadow","Sequanian"
"2501",2.7,3.5,"Meadow","Quaternary"
"2502",2.7,3.55,"Meadow","Quaternary"
"2503",2.7,3.6,"Meadow","Quaternary"
"2504",2.7,3.65,"Meadow","Quaternary"
"2505",2.7,3.7,"Meadow","Quaternary"
"2506",2.7,3.75,"Meadow","Quaternary"
"2507",2.7,3.8,"Forest","Argovian"
"2508",2.7,3.85,"Forest","Argovian"
"2509",2.7,3.9,"Pasture","Argovian"
"2510",2.7,3.95,"Pasture","Argovian"
"2511",2.7,4,"Forest","Argovian"
"2512",2.7,4.05,"Forest","Argovian"
"2513",2.7,4.1,"Forest","Argovian"
"2514",2.7,4.15,"Forest","Argovian"
"2515",2.7,4.2,"Forest","Argovian"
"2516",2.7,4.25,"Forest","Argovian"
"2517",2.7,4.3,"Meadow","Argovian"
"2518",2.75,0.6,"Forest","Kimmeridgian"
"2519",2.75,0.65,"Forest","Kimmeridgian"
"2520",2.75,0.7,"Forest","Kimmeridgian"
"2521",2.75,0.75,"Pasture","Sequanian"
"2522",2.75,0.8,"Pasture","Sequanian"
"2523",2.75,0.85,"Forest","Sequanian"
"2524",2.75,0.9,"Forest","Sequanian"
"2525",2.75,0.95,"Meadow","Sequanian"
"2526",2.75,1,"Meadow","Sequanian"
"2527",2.75,1.05,"Meadow","Sequanian"
"2528",2.75,1.1,"Forest","Argovian"
"2529",2.75,1.15,"Forest","Argovian"
"2530",2.75,1.2,"Forest","Quaternary"
"2531",2.75,1.25,"Forest","Quaternary"
"2532",2.75,1.3,"Pasture","Argovian"
"2533",2.75,1.35,"Pasture","Argovian"
"2534",2.75,1.4,"Pasture","Argovian"
"2535",2.75,1.45,"Forest","Sequanian"
"2536",2.75,1.5,"Forest","Sequanian"
"2537",2.75,1.55,"Forest","Sequanian"
"2538",2.75,1.6,"Pasture","Sequanian"
"2539",2.75,1.65,"Pasture","Sequanian"
"2540",2.75,1.7,"Forest","Sequanian"
"2541",2.75,1.75,"Forest","Sequanian"
"2542",2.75,1.8,"Forest","Sequanian"
"2543",2.75,1.85,"Forest","Kimmeridgian"
"2544",2.75,1.9,"Forest","Kimmeridgian"
"2545",2.75,1.95,"Meadow","Kimmeridgian"
"2546",2.75,2,"Meadow","Kimmeridgian"
"2547",2.75,2.05,"Meadow","Kimmeridgian"
"2548",2.75,2.1,"Forest","Kimmeridgian"
"2549",2.75,2.15,"Forest","Kimmeridgian"
"2550",2.75,2.2,"Forest","Kimmeridgian"
"2551",2.75,2.25,"Forest","Kimmeridgian"
"2552",2.75,2.3,"Meadow","Kimmeridgian"
"2553",2.75,2.35,"Meadow","Kimmeridgian"
"2554",2.75,2.4,"Meadow","Kimmeridgian"
"2555",2.75,2.45,"Meadow","Sequanian"
"2556",2.75,2.5,"Meadow","Sequanian"
"2557",2.75,2.55,"Meadow","Sequanian"
"2558",2.75,2.6,"Meadow","Kimmeridgian"
"2559",2.75,2.65,"Meadow","Quaternary"
"2560",2.75,2.7,"Meadow","Quaternary"
"2561",2.75,2.75,"Meadow","Quaternary"
"2562",2.75,2.8,"Forest","Kimmeridgian"
"2563",2.75,2.85,"Forest","Kimmeridgian"
"2564",2.75,2.9,"Meadow","Kimmeridgian"
"2565",2.75,2.95,"Meadow","Kimmeridgian"
"2566",2.75,3,"Forest","Kimmeridgian"
"2567",2.75,3.05,"Forest","Kimmeridgian"
"2568",2.75,3.1,"Forest","Kimmeridgian"
"2569",2.75,3.15,"Forest","Sequanian"
"2570",2.75,3.2,"Forest","Sequanian"
"2571",2.75,3.25,"Forest","Sequanian"
"2572",2.75,3.3,"Pasture","Sequanian"
"2573",2.75,3.35,"Pasture","Sequanian"
"2574",2.75,3.4,"Meadow","Sequanian"
"2575",2.75,3.45,"Meadow","Sequanian"
"2576",2.75,3.5,"Meadow","Sequanian"
"2577",2.75,3.55,"Meadow","Sequanian"
"2578",2.75,3.6,"Meadow","Sequanian"
"2579",2.75,3.65,"Meadow","Quaternary"
"2580",2.75,3.7,"Meadow","Quaternary"
"2581",2.75,3.75,"Meadow","Quaternary"
"2582",2.75,3.8,"Forest","Argovian"
"2583",2.75,3.85,"Forest","Argovian"
"2584",2.75,3.9,"Pasture","Argovian"
"2585",2.75,3.95,"Pasture","Argovian"
"2586",2.75,4,"Pasture","Argovian"
"2587",2.75,4.05,"Forest","Argovian"
"2588",2.75,4.1,"Forest","Argovian"
